dataset,n,head,method,seed,m,log_nmse,nmse,log_cross_over_energy,log_prediction_energy_ratio
internal,131072,"[27, 0]",aderf,1083,16,7.60479074400229,2007.7917072908638,-5.592395304343041,7.604296273771535
internal,131072,"[27, 0]",aderf,1083,32,6.219994152994318,502.70029272017825,-6.268933112496894,6.218010466233061
internal,131072,"[27, 0]",aderf,1083,64,4.9766657685952875,144.99014413030778,-6.560668597882406,4.969764506781797
internal,131072,"[27, 0]",aderf,1083,128,3.64521161148568,38.29087478319771,-5.9930129990732475,3.6188825174792676
internal,131072,"[27, 0]",aderf,1120,16,7.313353912436217,1500.2003013912313,-6.016461188836046,7.312690365291672
internal,131072,"[27, 0]",aderf,1120,32,5.929095795985545,375.81454712607314,-6.671725249193395,5.926438119098517
internal,131072,"[27, 0]",aderf,1120,64,4.854889345272907,128.36648607031742,-5.79256708995559,4.847116542233415
internal,131072,"[27, 0]",aderf,1120,128,3.5139627797330135,33.581078878378975,-6.075624195402654,3.4838727838534673
internal,131072,"[27, 0]",aderf,1157,16,6.724163577491283,832.275551329559,-2.7075009127326197,6.7231218012630904
internal,131072,"[27, 0]",aderf,1157,32,5.348712848426546,210.33738745347793,-3.3983677820622926,5.344266561016525
internal,131072,"[27, 0]",aderf,1157,64,3.976523774497373,53.33131992769367,-4.087994719927888,3.9582358625431127
internal,131072,"[27, 0]",aderf,1157,128,2.827649092280141,16.905670400006173,-4.675375321108861,2.7678471519578114
internal,131072,"[27, 6]",favor_plus,1009,16,0.0006797392984517485,1.0006799703735627,-12.12327065641449,-7.277611515150045
internal,131072,"[27, 6]",favor_plus,1009,32,0.00016741016863701174,1.0001674241825014,-12.726477449469808,-8.660099927980857
internal,131072,"[27, 6]",favor_plus,1009,64,0.003929677988323891,1.0039374092967368,-10.132882671120576,-5.517242146558839
internal,131072,"[27, 6]",favor_plus,1009,128,0.0012862595649049992,1.0012870871515316,-10.721783986355536,-6.621670422870103
internal,131072,"[27, 6]",favor_plus,1046,16,-2.496154574972757e-08,0.9999999750384546,-18.137857070886334,-20.268453181585627
internal,131072,"[27, 6]",favor_plus,1046,32,-2.322025281465103e-08,0.9999999767797475,-18.240931436123837,-21.05442229435263
internal,131072,"[27, 6]",favor_plus,1046,64,6.194565364063468e-06,1.0000061945845504,-15.168571056123916,-11.91169096235715
internal,131072,"[27, 6]",favor_plus,1046,128,0.05005748758316109,1.051331533147767,-9.361581625104531,-2.9661062657200414
internal,131072,"[27, 6]",favor_plus,1083,16,-2.6359514624316347e-08,0.9999999736404858,-18.124505665387773,-21.349507867835086
internal,131072,"[27, 6]",favor_plus,1083,32,-1.6273542569929967e-08,0.9999999837264576,-18.617484695724514,-22.597383067145127
internal,131072,"[27, 6]",favor_plus,1083,64,1.0634111903109341e-07,1.0000001063411248,-16.10271366129477,-14.988497407517166
internal,131072,"[27, 6]",favor_plus,1083,128,0.006871304906857439,1.006894966486682,-10.132921793239035,-4.965499683805998
internal,131072,"[27, 6]",favor_plus,1120,16,5.108787418937409e-06,1.000005108800469,-12.334961321782234,-11.18365634536965
internal,131072,"[27, 6]",favor_plus,1120,32,-2.1712497057653924e-06,0.9999978287526514,-12.655848847477724,-12.378888803700352
internal,131072,"[27, 6]",favor_plus,1120,64,0.06259086527511087,1.0645911888943544,-11.098081182125563,-2.739208545814053
internal,131072,"[27, 6]",favor_plus,1120,128,0.0160115714478824,1.0161404435542492,-11.78875138540995,-4.125487150273342
internal,131072,"[27, 6]",favor_plus,1157,16,-9.312438022815891e-07,0.9999990687566314,-13.97281388247175,-14.066994014824008
internal,131072,"[27, 6]",favor_plus,1157,32,-6.773350928102247e-07,0.9999993226651366,-14.645593230975308,-15.451849001050586
internal,131072,"[27, 6]",favor_plus,1157,64,-6.449964743119441e-07,0.9999993550037337,-14.861447094939791,-16.66750729794378
internal,131072,"[27, 6]",favor_plus,1157,128,-5.562161968054359e-07,0.9999994437839579,-14.729461564847734,-15.21932579996275
internal,131072,"[27, 6]",centered_favor_plus,1009,16,7.936749947478989,2798.251250005452,-0.7646072822849508,7.936725300862136
internal,131072,"[27, 6]",centered_favor_plus,1009,32,6.590391661858718,728.0659697347941,-1.436229729546607,6.589671200416856
internal,131072,"[27, 6]",centered_favor_plus,1009,64,5.29159771751126,198.6605754640332,-1.7888904341409955,5.288241103669556
internal,131072,"[27, 6]",centered_favor_plus,1009,128,4.550229475463273,94.65412662247682,-1.8557885494690574,4.542941377950431
internal,131072,"[27, 6]",centered_favor_plus,1046,16,2.5322599311376885,12.581908277426631,-4.879304567023562,2.4507561770982704
internal,131072,"[27, 6]",centered_favor_plus,1046,32,1.8366171457392233,6.275273977007606,-3.9349044649667313,1.6704143049252043
internal,131072,"[27, 6]",centered_favor_plus,1046,64,8.644308717969404,5677.740980865524,-0.7008101611725017,8.644307373473417
internal,131072,"[27, 6]",centered_favor_plus,1046,128,7.567200439305892,1933.7191326046109,-0.4867019967372457,7.56731901224072
internal,131072,"[27, 6]",centered_favor_plus,1083,16,4.488636557615113,89.00001672158616,-2.0199793599919484,4.480347427212141
internal,131072,"[27, 6]",centered_favor_plus,1083,32,3.145851431169392,23.239453847492783,-2.6850991486711653,3.107983714022968
internal,131072,"[27, 6]",centered_favor_plus,1083,64,3.0378383559550604,20.86010234738865,-2.5798271615190203,2.99631593074427
internal,131072,"[27, 6]",centered_favor_plus,1083,128,3.6731740671462574,39.37669198012006,-2.9315686437581903,3.6502248659942964
internal,131072,"[27, 6]",centered_favor_plus,1120,16,2.016456957543581,7.5116635874028646,-4.565964575561111,1.8767840962412237
internal,131072,"[27, 6]",centered_favor_plus,1120,32,1.4572022946271754,4.293929558240291,-3.9110734855778126,1.2041630533489744
internal,131072,"[27, 6]",centered_favor_plus,1120,64,8.759952141456004,6373.806529591648,-2.455214944375376,8.759822177620531
internal,131072,"[27, 6]",centered_favor_plus,1120,128,7.484653110000895,1780.5064227790779,-2.183066484784037,7.4842179654302825
internal,131072,"[27, 6]",centered_favor_plus,1157,16,1.4216224235948622,4.143838049999181,-4.804217145989178,1.1506442649145274
internal,131072,"[27, 6]",centered_favor_plus,1157,32,0.713699363055749,2.041529665820099,-4.988816251081426,0.05368968166034982
internal,131072,"[27, 6]",centered_favor_plus,1157,64,5.415378635185945,224.83766101335382,-2.773474564299855,5.411478851860608
internal,131072,"[27, 6]",centered_favor_plus,1157,128,4.29354016034258,73.22523927250856,-3.247636128239437,4.280865224025966
internal,131072,"[27, 6]",sderf,1009,16,7.005441308713571,1102.6165419445233,-3.9022892035690617,7.004570628357193
internal,131072,"[27, 6]",sderf,1009,32,6.9392167039624075,1031.9615668900371,-2.4059014317392897,6.9384221420665995
internal,131072,"[27, 6]",sderf,1009,64,8.598247826369853,5422.150713694189,-0.9314955802740545,8.59820871347365
internal,131072,"[27, 6]",sderf,1009,128,7.216153615317263,1361.243113549083,-1.5518899495128728,7.215730158556511
internal,131072,"[27, 6]",sderf,1046,16,6.705803089894173,817.1339949298685,-3.4395051595225397,6.704657163770655
internal,131072,"[27, 6]",sderf,1046,32,8.073923572821771,3209.6705319087832,-1.8960541113848368,8.07370555781566
internal,131072,"[27, 6]",sderf,1046,64,6.68999201180091,804.3158270833612,-2.5618904727392646,6.688940027742177
internal,131072,"[27, 6]",sderf,1046,128,6.9444461203704115,1037.3722586901824,-0.40906866562843547,6.944762771621491
internal,131072,"[27, 6]",sderf,1083,16,4.38352134651424,80.11966635831051,-4.207602827888948,4.371337589320312
internal,131072,"[27, 6]",sderf,1083,32,3.5687221728456526,35.471238068619215,-4.4164691389657325,3.5408257402110337
internal,131072,"[27, 6]",sderf,1083,64,2.7036631669206206,14.934338621941384,-3.9483207045162203,2.637120651785459
internal,131072,"[27, 6]",sderf,1083,128,2.8733966617446645,17.697027042020906,-2.8764138051756447,2.8219560954397878
internal,131072,"[27, 6]",sderf,1120,16,8.553239424550108,5183.518877236986,-4.621489643649131,8.553050283451903
internal,131072,"[27, 6]",sderf,1120,32,7.169338996541209,1298.9856849307992,-4.850077119313486,7.1685809299896235
internal,131072,"[27, 6]",sderf,1120,64,5.901745171299243,365.6750769841365,-4.642211384281243,5.8990596047218276
internal,131072,"[27, 6]",sderf,1120,128,10.114993145894928,24710.73752820867,-1.546221036007008,10.114969921030582
internal,131072,"[27, 6]",sderf,1157,16,4.905702705361689,135.05778249710136,-4.603582539128663,4.8984203349545545
internal,131072,"[27, 6]",sderf,1157,32,15.501081139566017,5395528.643599014,2.1692893735119974,15.501084198413558
internal,131072,"[27, 6]",sderf,1157,64,14.114836670246813,1348949.4607385164,1.4868874050194822,14.114842487061768
internal,131072,"[27, 6]",sderf,1157,128,12.728690251398078,337287.26053707785,0.8018172249180306,12.728700507225955
internal,131072,"[27, 6]",aderf,1009,16,6.628444980367189,756.3051863489695,-7.355221849361058,6.627123580583898
internal,131072,"[27, 6]",aderf,1009,32,5.246400042180324,189.88147129034968,-7.797489269653301,5.241124031735563
internal,131072,"[27, 6]",aderf,1009,64,3.983278075818684,53.69275497889831,-6.473193451959342,3.964536582444328
internal,131072,"[27, 6]",aderf,1009,128,2.6515380236082278,14.17582464035687,-7.142141758752683,2.578503753449464
internal,131072,"[27, 6]",aderf,1046,16,4.2246133885671595,68.34807429302683,-6.160695672639129,4.209936990793839
internal,131072,"[27, 6]",aderf,1046,32,2.8812191429674283,17.83600456962299,-6.852352765680846,2.8236452746366894
internal,131072,"[27, 6]",aderf,1046,64,1.6532192268868298,5.223769286678718,-7.499609653924545,1.4409898845887668
internal,131072,"[27, 6]",aderf,1046,128,1.2541998727006587,3.50503277966372,-7.859702394667601,0.9186099432698818
internal,131072,"[27, 6]",aderf,1083,16,9.59005518973719e-05,1.0000959051505023,-13.479275363506996,-9.223380152954244
internal,131072,"[27, 6]",aderf,1083,32,2.9291908522005635e-05,1.0000292923375342,-13.661699223839241,-10.361566430839313
internal,131072,"[27, 6]",aderf,1083,64,0.046819965292321845,1.0479333277252458,-9.736675818674458,-3.0354823239483686
internal,131072,"[27, 6]",aderf,1083,128,0.16683877970057504,1.181563757889106,-9.761145494573181,-1.705513582731248
internal,131072,"[27, 6]",aderf,1120,16,0.003431032077654078,1.0034369248056654,-10.788533517152233,-5.661241991691982
internal,131072,"[27, 6]",aderf,1120,32,0.0022019026527651123,1.002204328620666,-11.418829718511699,-6.107413402195242
internal,131072,"[27, 6]",aderf,1120,64,0.038054784880987166,1.0387881412043123,-10.348706069022567,-3.2479903278430378
internal,131072,"[27, 6]",aderf,1120,128,0.08666905525470972,1.0905357129277962,-7.528830417684579,-2.3902099778340524
internal,131072,"[27, 6]",aderf,1157,16,0.0164352317744219,1.0165710331517996,-12.717383567080804,-4.09973726228341
internal,131072,"[27, 6]",aderf,1157,32,5.994739213179381,401.3120134590984,-6.338587132034398,5.992253103746826
internal,131072,"[27, 6]",aderf,1157,64,4.615910922692602,101.0798625487407,-7.0223408181301785,4.605986313066314
internal,131072,"[27, 6]",aderf,1157,128,3.3042445296848926,27.227963898396613,-7.384087935621325,3.266873523199319
official,10240,"[14, 0]",favor_plus,1009,16,-7.34041657631956e-05,0.9999265985282567,-10.020934327184731,-11.07355425158061
official,10240,"[14, 0]",favor_plus,1009,32,-7.487016882112782e-05,0.99992513263388,-10.133499864188494,-12.292716976968636
official,10240,"[14, 0]",favor_plus,1009,64,-7.8048019541767e-05,0.9999219550261257,-10.126656146212703,-13.146132251366028
official,10240,"[14, 0]",favor_plus,1009,128,-7.33231492762297e-05,0.9999266795388002,-10.10580746957283,-11.69170583718472
official,10240,"[14, 0]",favor_plus,1046,16,-3.1092732886017105e-07,0.9999996890727195,-15.6768207843818,-25.297465246056653
official,10240,"[14, 0]",favor_plus,1046,32,-3.196577496974393e-05,0.9999680347359302,-11.03839101288457,-15.530024518844366
official,10240,"[14, 0]",favor_plus,1046,64,-1.9048771001453424e-05,0.9999809514104252,-11.558451290068042,-16.607339914940518
official,10240,"[14, 0]",favor_plus,1046,128,-1.174781612733069e-05,0.999988252252878,-12.043664020339904,-17.972083723926673
official,10240,"[14, 0]",favor_plus,1083,16,-9.986362609245524e-07,0.9999990013642377,-14.509321996134384,-21.079654146892576
official,10240,"[14, 0]",favor_plus,1083,32,-1.1307587358527624e-06,0.9999988692419035,-14.382357084900114,-19.371265590882153
official,10240,"[14, 0]",favor_plus,1083,64,-3.0044817054935096e-06,0.999996995522808,-13.407849238828579,-19.972471944859805
official,10240,"[14, 0]",favor_plus,1083,128,-1.091349231376215e-05,0.9999890865672382,-12.10718496535813,-15.8870615676153
official,10240,"[14, 0]",favor_plus,1120,16,-8.881147823046944e-05,0.9999111924653921,-10.009424162264338,-13.6839281879538
official,10240,"[14, 0]",favor_plus,1120,32,-4.498619252843859e-05,0.9999550148193351,-10.69600417285541,-15.069980629506032
official,10240,"[14, 0]",favor_plus,1120,64,-5.4028388954774034e-05,0.9999459730705523,-10.512802020546651,-14.878508618148885
official,10240,"[14, 0]",favor_plus,1120,128,-6.557231361220043e-05,0.999934429836205,-10.315260506871796,-14.2051466540722
official,10240,"[14, 0]",favor_plus,1157,16,-1.018543342645299e-05,0.9999898146184449,-12.185483287899661,-17.60327148420112
official,10240,"[14, 0]",favor_plus,1157,32,-5.244863960858756e-06,0.9999947551497934,-12.850329863572139,-18.987413642587263
official,10240,"[14, 0]",favor_plus,1157,64,-3.5717646686095694e-06,0.9999964282417101,-13.234882174903245,-19.781732548446122
official,10240,"[14, 0]",favor_plus,1157,128,-2.703290255936815e-05,0.9999729674628263,-11.207685178950655,-16.05527832750889
official,10240,"[14, 0]",centered_favor_plus,1009,16,0.01489493168643336,1.0150064140008386,-5.993809156192159,-3.912287806101613
official,10240,"[14, 0]",centered_favor_plus,1009,32,0.12485576359214903,1.1329850235909176,-4.130043526363582,-1.8009048740000617
official,10240,"[14, 0]",centered_favor_plus,1009,64,0.28788502698293866,1.333603966837096,-3.1754234233238474,-0.8742931343209905
official,10240,"[14, 0]",centered_favor_plus,1009,128,0.054765838223506565,1.0562932422119424,-3.606386510658287,-2.2019003573395235
official,10240,"[14, 0]",centered_favor_plus,1046,16,-0.0052410277455752444,0.9947726824779949,-5.213748876003699,-5.175187540911063
official,10240,"[14, 0]",centered_favor_plus,1046,32,0.4139769586962707,1.5128222690854212,-3.9926877260425044,-0.5983418799709082
official,10240,"[14, 0]",centered_favor_plus,1046,64,0.11528705965190843,1.1221955283978415,-4.064010851015389,-1.8543448445975574
official,10240,"[14, 0]",centered_favor_plus,1046,128,1.5850137737794296,4.879358585258796,-2.404639006873384,1.4011718303717018
official,10240,"[14, 0]",centered_favor_plus,1083,16,0.2323648764108945,1.2615799656283624,-5.233369177122585,-1.3010308331159628
official,10240,"[14, 0]",centered_favor_plus,1083,32,0.06902569924780946,1.0714637446068158,-4.941826525803297,-2.4563561721739013
official,10240,"[14, 0]",centered_favor_plus,1083,64,0.012508783596605469,1.0125873456603451,-5.347522390355498,-3.8118517073261984
official,10240,"[14, 0]",centered_favor_plus,1083,128,0.04565673418372256,1.0467150477866316,-3.902345644054555,-2.440652227134686
official,10240,"[14, 0]",centered_favor_plus,1120,16,1.129924286392689,3.095422125676871,-2.984577605444005,0.7868851419016742
official,10240,"[14, 0]",centered_favor_plus,1120,32,0.40380915960785485,1.4975181327388611,-3.654247365790299,-0.5991468202788681
official,10240,"[14, 0]",centered_favor_plus,1120,64,1.92989699096437,6.8888005963259085,-3.172223824398637,1.7871858900834123
official,10240,"[14, 0]",centered_favor_plus,1120,128,0.9085255951344604,2.4806623351241526,-3.2187074237451947,0.44511893793263013
official,10240,"[14, 0]",centered_favor_plus,1157,16,-0.00045983446251213374,0.999540271245151,-5.88911080995002,-5.282611833901473
official,10240,"[14, 0]",centered_favor_plus,1157,32,-0.006053468063748655,0.9939648172589067,-5.2516632724171695,-5.416557702996368
official,10240,"[14, 0]",centered_favor_plus,1157,64,-0.003595117468925723,0.9964113372284333,-4.692659024831784,-4.217467283751796
official,10240,"[14, 0]",centered_favor_plus,1157,128,0.16055415386822008,1.1741613567983353,-3.266537411490839,-1.384544419604282
official,10240,"[14, 0]",sderf,1009,16,5.530817300291949,252.35007255206827,-0.7082090427757777,5.530758059403414
official,10240,"[14, 0]",sderf,1009,32,4.152464686302898,63.59053803876574,-1.3980627043721263,4.14447808328973
official,10240,"[14, 0]",sderf,1009,64,2.811632314551734,16.637052970198194,-1.9643657808509936,2.7674218078802717
official,10240,"[14, 0]",sderf,1009,128,1.6349533534481562,5.1292187310792805,-2.607916902714198,1.4531570146336072
official,10240,"[14, 0]",sderf,1046,16,0.0770515104081453,1.0800977112336438,-5.487630349981199,-2.426188945731024
official,10240,"[14, 0]",sderf,1046,32,0.018694599714997047,1.018870437775809,-6.164039996053411,-3.7688793198404547
official,10240,"[14, 0]",sderf,1046,64,0.007948254863059057,1.0079799260954776,-6.731389404310072,-4.569255418167561
official,10240,"[14, 0]",sderf,1046,128,2.8111915662621496,16.629721833269567,-2.2479645291273656,2.762598346298045
official,10240,"[14, 0]",sderf,1083,16,0.006063833895879667,1.0060822561543192,-10.134949473374238,-5.0894198587659325
official,10240,"[14, 0]",sderf,1083,32,6.054939176078472,426.2129807212998,-0.90834937211023,6.054484789138467
official,10240,"[14, 0]",sderf,1083,64,4.673905858573905,107.1153036612497,-1.5967402614046442,4.6683366579025325
official,10240,"[14, 0]",sderf,1083,128,3.8619071567825314,47.555961612157596,-2.0017750385726316,3.8464418535606377
official,10240,"[14, 0]",sderf,1120,16,2.8329382483940857,16.9953240169446,-6.697962051760943,2.7724506416405426
official,10240,"[14, 0]",sderf,1120,32,1.6099809866141508,5.002716108357657,-6.780617567630305,1.387540398276652
official,10240,"[14, 0]",sderf,1120,64,0.7022051420576653,2.0181982179491054,-7.316380783630546,0.019339131734110282
official,10240,"[14, 0]",sderf,1120,128,0.2282135468064555,1.256353587084416,-6.904176470726949,-1.3533983857735201
official,10240,"[14, 0]",sderf,1157,16,5.809348321421439e-07,1.000000580935001,-14.056258378579837,-13.048641535259595
official,10240,"[14, 0]",sderf,1157,32,0.2880733851878897,1.3338551857452337,-5.349431221010171,-1.0689848754478923
official,10240,"[14, 0]",sderf,1157,64,0.21660112485829694,1.2418486607741708,-5.639659997629252,-1.3904758354521327
official,10240,"[14, 0]",sderf,1157,128,0.061953374894289516,1.063912738527695,-6.319719585769445,-2.6954256994107446
official,10240,"[14, 0]",aderf,1009,16,0.002477133116151789,1.0024802037453182,-9.749291589431238,-5.953446212231977
official,10240,"[14, 0]",aderf,1009,32,2.0006338068766545,7.3937408179448765,-2.766170567977934,1.8748046905793672
official,10240,"[14, 0]",aderf,1009,64,9.991698797256873,21844.37646240857,1.0613561269275031,9.991917620295254
official,10240,"[14, 0]",aderf,1009,128,8.605277657264285,5460.401808132377,0.37016883585157956,8.605624816523907
official,10240,"[14, 0]",aderf,1046,16,0.26478936082749965,1.3031564510700633,-3.6663611421505706,-1.0376249865965939
official,10240,"[14, 0]",aderf,1046,32,12.160411361835179,191073.10105336734,2.1763741626860025,12.160498385359276
official,10240,"[14, 0]",aderf,1046,64,10.77404044034128,47764.61824631501,1.483280726887731,10.774204036824955
official,10240,"[14, 0]",aderf,1046,128,9.38763211682586,11939.793796539021,0.7951854729246559,9.3879193253882
official,10240,"[14, 0]",aderf,1083,16,0.017548226467589103,1.017703101192923,-5.870455116988161,-3.757317666437668
official,10240,"[14, 0]",aderf,1083,32,0.2007736138291073,1.222348017810618,-4.376932347906692,-1.3964428839013365
official,10240,"[14, 0]",aderf,1083,64,0.21504953779153105,1.2399233185075722,-4.869686193947256,-1.365414409498893
official,10240,"[14, 0]",aderf,1083,128,0.3367924331872594,1.4004483469682143,-3.4483166236780063,-0.767770323521793
official,10240,"[14, 0]",aderf,1120,16,0.16872031239498775,1.1837890015079409,-4.049774170477395,-1.5203213249830405
official,10240,"[14, 0]",aderf,1120,32,1.9965034476614891,7.363264993799596,-3.3397007153524356,1.8616213156523287
official,10240,"[14, 0]",aderf,1120,64,3.8194313136352567,45.5782812022999,-1.435361947410616,3.80786930774007
official,10240,"[14, 0]",aderf,1120,128,2.505991684772884,12.255706739178713,-2.0144610929122324,2.4443008887675646
official,10240,"[14, 0]",aderf,1157,16,0.07877716579451348,1.0819631967965093,-6.9242186469884075,-2.477765731482826
official,10240,"[14, 0]",aderf,1157,32,8.534728772310018,5088.45115917306,-2.832722742165995,8.534555365573524
official,10240,"[14, 0]",aderf,1157,64,7.149001391670235,1272.8342574232774,-3.524685508637333,7.148261762044765
official,10240,"[14, 0]",aderf,1157,128,5.784056821969534,325.075291602857,-3.288048037172757,5.781206201576083
official,10240,"[14, 6]",favor_plus,1009,16,0.00014105502614303355,1.000141064974871,-9.885123368372218,-8.32278514166716
official,10240,"[14, 6]",favor_plus,1009,32,9.559192288672555e-06,1.0000095592379779,-10.573465182243579,-9.709052322173934
official,10240,"[14, 6]",favor_plus,1009,64,0.0013738227265976772,1.0013747668533446,-8.242208408100177,-6.265180016190728
official,10240,"[14, 6]",favor_plus,1009,128,0.00041533991278852546,1.0004154261783529,-8.395437184210202,-7.050220664832656
official,10240,"[14, 6]",favor_plus,1046,16,-0.00014573003993163566,0.9998542805781748,-9.281388983462259,-10.112632027982881
official,10240,"[14, 6]",favor_plus,1046,32,-8.93412958561737e-05,0.9999106626949585,-9.904319448709556,-11.456588616962021
official,10240,"[14, 6]",favor_plus,1046,64,0.3472104152637583,1.4151144557272743,-6.049505654761685,-0.8678994293531019
official,10240,"[14, 6]",favor_plus,1046,128,0.09914538088528654,1.104226821363045,-6.560170132679432,-2.2343834980371184
official,10240,"[14, 6]",favor_plus,1083,16,0.013540806163034486,1.0136328980755918,-6.958345662582888,-4.164709040501842
official,10240,"[14, 6]",favor_plus,1083,32,0.0029261610985809494,1.0029304464868611,-7.6488557610804655,-5.550986338559655
official,10240,"[14, 6]",favor_plus,1083,64,0.0005071521116874505,1.0005072807350626,-8.235349127144813,-6.8709321155438285
official,10240,"[14, 6]",favor_plus,1083,128,-4.359408249019815e-05,0.999956406867718,-8.291695755467092,-7.689547469129595
official,10240,"[14, 6]",favor_plus,1120,16,0.17540813955520773,1.1917325105444934,-6.358350431629766,-1.6337462091525996
official,10240,"[14, 6]",favor_plus,1120,32,0.0460109768730259,1.047085904622877,-7.002565058042068,-3.0178757100468747
official,10240,"[14, 6]",favor_plus,1120,64,5.781713601625219,324.31446031194236,-4.752530526279591,5.7786787930365175
official,10240,"[14, 6]",favor_plus,1120,128,4.404574143585351,81.82429002376524,-5.444363857362085,4.392384446839971
official,10240,"[14, 6]",favor_plus,1157,16,0.0038671754193807086,1.003874662590533,-8.34793370848187,-5.437939598586601
official,10240,"[14, 6]",favor_plus,1157,32,0.0055034109529876335,1.0055185825381001,-7.565044722893429,-5.027513292000576
official,10240,"[14, 6]",favor_plus,1157,64,0.0011168131024783777,1.0011174369704576,-8.251557128611898,-6.41358289882332
official,10240,"[14, 6]",favor_plus,1157,128,4.169635748737378,64.69188371493073,-8.008449223269166,4.154067585489633
official,10240,"[14, 6]",centered_favor_plus,1009,16,0.07242224907551437,1.075109212105278,-9.745577729216498,-2.587254133667914
official,10240,"[14, 6]",centered_favor_plus,1009,32,0.1580308815047457,1.1712023626405266,-9.315472991621938,-1.7638579404778465
official,10240,"[14, 6]",centered_favor_plus,1009,64,0.17708506572038593,1.193732634534736,-5.3998683338011935,-1.5956978121327197
official,10240,"[14, 6]",centered_favor_plus,1009,128,2.149490617519485,8.580486534282382,-5.932999479684884,2.026276440505617
official,10240,"[14, 6]",centered_favor_plus,1046,16,0.0005984653572830324,1.0005986444734047,-10.658435545881161,-7.345256126376215
official,10240,"[14, 6]",centered_favor_plus,1046,32,0.028687457066727155,1.029102905366238,-6.985104892661872,-3.4752518270008945
official,10240,"[14, 6]",centered_favor_plus,1046,64,0.009785164788154197,1.0098331960498912,-7.45895063639856,-4.511159288772676
official,10240,"[14, 6]",centered_favor_plus,1046,128,3.0812447570238066,21.78550318385524,-3.3585317443755702,3.0375973611662292
official,10240,"[14, 6]",centered_favor_plus,1083,16,0.09070550631442613,1.0949465029421908,-7.368616343647307,-2.3412429356785918
official,10240,"[14, 6]",centered_favor_plus,1083,32,0.02304999104722735,1.0233176949917686,-7.779667845474648,-3.7233054021695953
official,10240,"[14, 6]",centered_favor_plus,1083,64,2.1820872251702785,8.864789774727699,-4.421130767065988,2.065447966574899
official,10240,"[14, 6]",centered_favor_plus,1083,128,5.337912504839434,208.07789501074308,-4.301545579375104,5.3332258638070105
official,10240,"[14, 6]",centered_favor_plus,1120,16,0.013548165351546916,1.013640357618619,-10.149765963140847,-4.289007945632228
official,10240,"[14, 6]",centered_favor_plus,1120,32,2.5747456740106185,13.127977947903817,-5.373561997772239,2.4962794926068117
official,10240,"[14, 6]",centered_favor_plus,1120,64,3.363517252566025,28.890628020184835,-5.858993075295141,3.3284953630868177
official,10240,"[14, 6]",centered_favor_plus,1120,128,2.077387837578894,7.983587226451318,-6.451916822922034,1.944014384289721
official,10240,"[14, 6]",centered_favor_plus,1157,16,2.5502045061337806,12.809723181775015,-7.997234790339288,2.468980157576711
official,10240,"[14, 6]",centered_favor_plus,1157,32,1.3744444479779052,3.9528800822801906,-8.155704969212895,1.08297542361829
official,10240,"[14, 6]",centered_favor_plus,1157,64,0.552767141610727,1.7380558163622215,-8.434846323133296,-0.3031475158723751
official,10240,"[14, 6]",centered_favor_plus,1157,128,0.23913814063873878,1.270153984348019,-7.0717493952892765,-1.3024993971880239
official,10240,"[14, 6]",sderf,1009,16,2.0163226799827787,7.510655007255136,-10.20426298281833,1.8734514363796801
official,10240,"[14, 6]",sderf,1009,32,1.4656124766099172,4.330194571170052,-9.615138049762423,1.203070795695579
official,10240,"[14, 6]",sderf,1009,64,1.4115457898815766,4.102291786586453,-8.293766888221933,1.132302328104311
official,10240,"[14, 6]",sderf,1009,128,0.5742546967329721,1.7758065191813268,-8.593050025907955,-0.25337430713439524
official,10240,"[14, 6]",sderf,1046,16,1.5792455618085877,4.851294428472976,-10.423334159787094,1.3484247461307586
official,10240,"[14, 6]",sderf,1046,32,1.7432297530375742,5.715774182276976,-6.436959625017755,1.5515919790088386
official,10240,"[14, 6]",sderf,1046,64,6.476486059010875,649.6839793260426,-1.5108501056103414,6.475625955116998
official,10240,"[14, 6]",sderf,1046,128,5.295543601008722,199.44601555879922,-2.2032917653910324,5.291629520672606
official,10240,"[14, 6]",sderf,1083,16,0.0055951908255477325,1.0056108731406073,-12.395484982526858,-5.181575300404399
official,10240,"[14, 6]",sderf,1083,32,0.06671101236828006,1.0689865096529447,-9.262414999233018,-2.6710960750397366
official,10240,"[14, 6]",sderf,1083,64,0.17098344528788886,1.1864711071715222,-6.733501959055653,-1.666792585659886
official,10240,"[14, 6]",sderf,1083,128,0.8347501856080439,2.30423834447951,-7.312687802621772,0.2666415561947826
official,10240,"[14, 6]",sderf,1120,16,0.822107239095857,2.2752893681279436,-6.260107076173432,0.24616565753791342
official,10240,"[14, 6]",sderf,1120,32,1.820022749988089,6.171998861186947,-4.52985645229875,1.64742003358681
official,10240,"[14, 6]",sderf,1120,64,0.8279387836249961,2.2885965824899968,-5.220023417644372,0.2619110752481699
official,10240,"[14, 6]",sderf,1120,128,0.3264031159284613,1.3859739644573368,-5.789572399652881,-0.9362573839991004
official,10240,"[14, 6]",sderf,1157,16,0.4658413818489421,1.5933542443990265,-6.914911267147781,-0.5186226357684678
official,10240,"[14, 6]",sderf,1157,32,1.047444202630614,2.8503568661385006,-6.960742569678837,0.6164030870348451
official,10240,"[14, 6]",sderf,1157,64,0.41917448415510317,1.5207056706869233,-6.7498987067971665,-0.6480826773020869
official,10240,"[14, 6]",sderf,1157,128,0.7028383167131617,2.0194764945539467,-6.185137128215631,0.023322047162180226
