dataset,factor2,head,head_index,idiv_per_mass,logcosh,m,method,output_nmse,row_l1,seed_count,seed_max,seed_mean,seed_median,seed_min,source
internal,0.22378129959106446,L27H6,3,2.1913266952074637,1.1748170029942324,128,balanced_sderf_sobol_mass,,,10,1064.7922570141718,187.95595552782964,27.7972591904528,5.169985225826228,product
internal,0.0001392364501953125,L14H0,0,15.851773048502242,16.9566449594603,128,favor_orf,,,10,0.9999938454619917,0.9999171510685094,0.9999517451185973,0.9997394750922978,product
internal,0.0014806747436523437,L14H6,1,12.9112468008672,13.685485133887628,128,favor_orf,,,10,1.8296764567384114,1.10751987914269,0.9996104854012562,0.9889693724410029,product
internal,0.0012343406677246093,L27H0,2,13.926923138601959,10.353615239101213,128,favor_orf,,,10,1.0140889818177181,1.0014067246960665,0.9999979817933058,0.9999910142676061,product
internal,0.002816009521484375,L27H6,3,13.472264931418854,10.118995645752356,128,favor_orf,,,10,11.124989309250179,2.013116346003432,1.0000204481628068,0.999831935371649,product
internal,0.12773895263671875,L14H0,0,9.655830790648947,2.428340706492886,128,learned_shared,,,3,144464.5133363236,48960.888897797246,2221.1775386132945,196.97581845482998,product
internal,0.11078739166259766,L14H6,1,4.115451556000746,2.4950735438093883,128,learned_shared,,,3,2862.931564351992,1595.8369260949155,1606.0260994175092,318.5531145152455,product
internal,0.27102915445963544,L27H0,2,1.5290436084515215,0.9816835665090867,128,learned_shared,,,3,8.412219902577197,5.521548616373255,4.35377904160817,3.7986469049343965,product
internal,0.23296324412027994,L27H6,3,2.5282260612208276,1.13799933385792,128,learned_shared,,,3,5269.069422216662,2054.8206141501855,835.5672946058754,59.82512562801811,product
internal,0.1320962905883789,L14H0,0,10.233301724387138,2.376005139859227,128,learned_untied,,,3,167638.07881560604,56809.90014116731,2656.7558323105586,134.8657755853302,product
internal,0.11246617635091145,L14H6,1,4.319322673537237,2.4649352626438588,128,learned_untied,,,3,3729.090019028048,2102.7966298475512,2055.84456220977,523.4553083048353,product
internal,0.26427427927652997,L27H0,2,1.5253707086897739,0.9671739532609948,128,learned_untied,,,3,5.931775138834002,4.496757922095598,4.242112792119501,3.3163858353332913,product
internal,0.22764078776041666,L27H6,3,2.4990365511608883,1.1178439421362907,128,learned_untied,,,3,5813.806293737434,2205.691090123805,743.4731607636875,59.793815870293415,product
internal,0.0053500175476074215,L14H0,0,8.426259412382773,10.744262494918479,128,sderf_orf,,,10,413.0103480160369,44.38765663895622,1.8309567136208238,0.9946579949469665,product
internal,0.00420074462890625,L14H6,1,13.2184060181667,10.95695694719453,128,sderf_orf,,,10,895640.2149469338,89566.89683596979,1.9737796708204445,1.003212785713448,product
internal,0.05921516418457031,L27H0,2,4.9627177055073,3.5194048754292924,128,sderf_orf,,,10,85.27193288314498,28.540858965348416,6.9192259245149215,2.3556043375908127,product
internal,0.05872783660888672,L27H6,3,4.550789546989428,3.544319665242643,128,sderf_orf,,,10,181.82850284520967,33.94759493583997,13.503118651037191,4.4270470684362495,product
internal,,L14H0,0,,,16,SVD,,,1,0.10797897356220032,0.10797897356220032,0.10797897356220032,0.10797897356220032,same_context
internal,,L14H6,1,,,16,SVD,,,1,0.05775822758764504,0.05775822758764504,0.05775822758764504,0.05775822758764504,same_context
internal,,L27H0,2,,,16,SVD,,,1,0.010735560176917156,0.010735560176917156,0.010735560176917156,0.010735560176917156,same_context
internal,,L27H6,3,,,16,SVD,,,1,0.013269678074909358,0.013269678074909358,0.013269678074909358,0.013269678074909358,same_context
internal,,L14H0,0,,,16,NMF,,,1,0.10808106431889246,0.10808106431889246,0.10808106431889246,0.10808106431889246,same_context
internal,,L14H6,1,,,16,NMF,,,1,0.05879773254726,0.05879773254726,0.05879773254726,0.05879773254726,same_context
internal,,L27H0,2,,,16,NMF,,,1,0.01117630359660184,0.01117630359660184,0.01117630359660184,0.01117630359660184,same_context
internal,,L27H6,3,,,16,NMF,,,1,0.01376113187505364,0.01376113187505364,0.01376113187505364,0.01376113187505364,same_context
internal,0.007498645782470703,L14H0,0,15.53423949278428,9.392922601672412,16,aderf_orf,4.23602297592352,1.2643026961686805,10,1.0867942065743952,1.0212529949053497,1.0161682462720119,0.9999810124213083,same_context
internal,0.011351490020751953,L14H6,1,19.073667777857636,8.329783292303823,16,aderf_orf,1.8549588458221116,1.3387076921977439,10,2.2649364765147224,1.1538337299521344,1.0061847147769056,1.0000503635064257,same_context
internal,0.038294410705566405,L27H0,2,13.115968923281653,5.444073620147093,16,aderf_orf,0.9344910345621835,1.5592889649778803,10,12.455247275884702,2.605853107966395,1.0018449528145417,1.0000154916794222,same_context
internal,0.0051554679870605465,L27H6,3,17.001886642908403,9.471507894587088,16,aderf_orf,4.109257635906597,1.6622764898202775,10,4.5374448197160575,1.3689853635052585,1.00028759187142,0.9999999986093542,same_context
internal,0.01002330780029297,L14H0,0,14.367440754359952,7.9534436804492215,16,balanced_orf,2.970769845365555,1.0296416286074235,10,10.199785747623896,1.9312051154416323,1.0130897399446592,0.9994726542970862,same_context
internal,0.013080596923828125,L14H6,1,17.765481621019198,7.274236602465196,16,balanced_orf,1.6415159368130898,1.3344196311648955,10,1.0118957100132573,1.0030806370175116,1.0001890615693525,0.9990926152401227,same_context
internal,0.07949819564819335,L27H0,2,6.2393674880178,3.0205272042464895,16,balanced_orf,0.5275618100012118,1.270116195802641,10,42.59788598057619,6.694542369882886,1.1820183436101963,1.003026162863814,same_context
internal,0.0778839111328125,L27H6,3,5.789894009449207,3.139256060233818,16,balanced_orf,0.9585034554696954,1.2485282016973829,10,24.624090144765816,6.8234144437214805,1.924155317088129,1.0012885107647969,same_context
internal,0.012464141845703125,L14H0,0,14.677482101992075,8.538653626843342,16,balanced_sderf_orf,4.410369910440435,1.282725479790416,10,241.84765860283136,25.15510964286942,1.0448409489206831,0.9992351007643834,same_context
internal,0.014479923248291015,L14H6,1,17.812828834653814,8.013778936048846,16,balanced_sderf_orf,2.2229608283147937,1.5020614139873887,10,1.0945997469789632,1.025002415112915,1.0018536969795464,0.9999469167739938,same_context
internal,0.08773832321166992,L27H0,2,6.019646458362589,3.0827700609547235,16,balanced_sderf_orf,0.6854239280396589,1.3414247945734874,10,28.36585102390597,8.3394338079029,6.286339553638184,1.0821410517073253,same_context
internal,0.06805286407470704,L27H6,3,5.971764252214734,3.4970566311404716,16,balanced_sderf_orf,1.3888873309680871,1.3323018497369528,10,90.51999919137893,21.708288946798262,5.201483819147567,1.008567187233563,same_context
internal,0.012354373931884766,L14H0,0,14.551126585382914,8.35853051765577,16,balanced_sderf_sobol,4.836897728901209,1.3832136124367078,10,391.9766891477194,40.28189521799246,1.1093286845450643,1.0005266806694733,same_context
internal,0.017642784118652343,L14H6,1,16.261502105975804,7.3469516234226715,16,balanced_sderf_sobol,2.54889910859887,1.5885551094610844,10,1.1488408793941611,1.024361941296603,1.0107850305278432,0.9996574795609866,same_context
internal,0.07690448760986328,L27H0,2,6.111127076221246,3.0387197527430096,16,balanced_sderf_sobol,0.6986955101834503,1.3389348479384986,10,2936.6579846454456,313.1602730690626,17.643760316583634,1.38886742673747,same_context
internal,0.07796392440795899,L27H6,3,5.785178491314843,3.10552785334307,16,balanced_sderf_sobol,1.4066560305478177,1.3262299930648447,10,390.11022384528815,48.3011839832156,3.0380771659266532,1.0274706881017024,same_context
internal,0.061086082458496095,L14H0,0,13.23156478944646,4.995570603734545,16,balanced_sderf_sobol_mass,4.836897728901209,1.3832136124367078,10,113647.74021833517,12010.959427320295,84.47311173363599,1.285442331275388,same_context
internal,0.051401710510253905,L14H6,1,14.247657063310902,5.254846126627629,16,balanced_sderf_sobol_mass,2.54889910859887,1.5885551094610844,10,32.34771829235408,5.671029738879101,2.0281166575762906,1.008263441841949,same_context
internal,0.09820938110351562,L27H0,2,6.613158350075976,2.885109091320923,16,balanced_sderf_sobol_mass,0.6986955101834504,1.3389348479384986,10,14300.283803459803,1470.667785380167,26.490614719921567,1.147595811372146,same_context
internal,0.08426027297973633,L27H6,3,6.0229596722524645,3.0899381414514457,16,balanced_sderf_sobol_mass,1.4066560305478175,1.3262299930648447,10,1819.5493080939275,188.25455349676278,5.337520702482365,1.0007307687896236,same_context
internal,4.596710205078125e-05,L14H0,0,30.044406130738025,23.22866677752437,16,favor_orf,1.6974181777734512,0.5772268081513372,10,0.9999999385098485,0.9999894431038581,0.9999980486697702,0.9999449002239876,same_context
internal,0.0012830734252929688,L14H6,1,39.934882821702445,19.12102066497426,16,favor_orf,1.5533443072424309,1.1011490255332794,10,18.058605687183075,2.706929032950021,1.0000004603943673,0.9999984051048507,same_context
internal,0.00046987533569335936,L27H0,2,22.349072731371667,15.278855836540748,16,favor_orf,1.3930062391626308,1.6403433259072078,10,1.0019207122574987,1.000191706471057,0.9999999590877926,0.9999974018383996,same_context
internal,0.00021963119506835939,L27H6,3,21.819259054825515,15.635607704610972,16,favor_orf,4.890132391011997,1.7041981902371557,10,1.0000839803369221,1.00000720294448,0.9999999275469263,0.9999897442729693,same_context
internal,0.03381474812825521,L14H0,0,19.173416302386425,6.143712364125875,16,learned_shared,1.24128248355429,0.4188627069668658,3,328422.4667963932,114451.80026747232,13078.610351265856,1854.3236547578556,same_context
internal,0.044640541076660156,L14H6,1,13.384584880152824,5.342244365322805,16,learned_shared,1.319190732552975,0.9779923801973283,3,2.184628665580694,1.7585372131876624,1.8811767702564552,1.209806203725837,same_context
internal,0.11745134989420573,L27H0,2,4.056677498237148,2.451872010015629,16,learned_shared,0.4335144999626322,1.192588391738816,3,79.78694038550934,29.178771887839304,6.732145616839209,1.0172296611693725,same_context
internal,0.10152435302734375,L27H6,3,4.574119047453978,2.7515529991742618,16,learned_shared,1.556087253805902,1.2368097996787986,3,191.09932507035268,64.92138645068484,2.0800084727256523,1.5848258089761746,same_context
internal,0.037650744120279946,L14H0,0,18.643750382066674,5.9556448269705795,16,learned_untied,1.2578182396188435,0.4250913169898167,3,280319.4635033899,96658.37596026242,5412.907895274008,4242.756482123365,same_context
internal,0.049254417419433594,L14H6,1,13.22854436468127,5.169249732063213,16,learned_untied,1.3075451037302754,0.9789346451151127,3,1.9845002286813893,1.7274401985362218,1.9544003959254406,1.2434199710018354,same_context
internal,0.10901864369710286,L27H0,2,4.080585342447247,2.4381956640276123,16,learned_untied,0.4726249179519935,1.205372763383835,3,107.45809884707829,37.60897960763155,4.355437732342986,1.0134022434733694,same_context
internal,0.09931755065917969,L27H6,3,4.607373096812435,2.65282899053839,16,learned_untied,1.8513946093695945,1.2394090398248017,3,174.76836855453908,59.99892103643924,3.6294851805733463,1.598909374205294,same_context
internal,0.0017859458923339844,L14H0,0,22.978755208336786,18.922473153907486,16,sderf_orf,3.330941589254722,0.9239518235401445,10,31.90981247038583,4.324347739896907,0.999987590822222,0.9991189026730686,same_context
internal,0.0010698318481445312,L14H6,1,35.87018091443521,20.256299995283626,16,sderf_orf,2.2300510613674716,1.3362838345162118,10,1.1056376663965901,1.013084156369847,1.0000740963717,0.9999986229737625,same_context
internal,0.015375709533691407,L27H0,2,12.60988219302991,8.382906040115557,16,sderf_orf,0.9002470600542374,1.570249509302209,10,207.60989412231132,25.12822376772747,1.0611782569805608,1.0040754629776019,same_context
internal,0.01982879638671875,L27H6,3,11.29761245742979,7.938045034833756,16,sderf_orf,2.1775651170664525,1.6478712063006569,10,594.2320936253888,65.87077819480763,1.732185756420298,1.0698595887543965,same_context
internal,,L14H0,0,,,32,SVD,,,1,0.04987468676774653,0.04987468676774653,0.04987468676774653,0.04987468676774653,same_context
internal,,L14H6,1,,,32,SVD,,,1,0.01216865476998134,0.01216865476998134,0.01216865476998134,0.01216865476998134,same_context
internal,,L27H0,2,,,32,SVD,,,1,0.0024405435131461383,0.0024405435131461383,0.0024405435131461383,0.0024405435131461383,same_context
internal,,L27H6,3,,,32,SVD,,,1,0.003418642677488849,0.003418642677488849,0.003418642677488849,0.003418642677488849,same_context
internal,,L14H0,0,,,32,NMF,,,1,0.05000702748594987,0.05000702748594987,0.05000702748594987,0.05000702748594987,same_context
internal,,L14H6,1,,,32,NMF,,,1,0.013910387438998483,0.013910387438998483,0.013910387438998483,0.013910387438998483,same_context
internal,,L27H0,2,,,32,NMF,,,1,0.002759995978580236,0.002759995978580236,0.002759995978580236,0.002759995978580236,same_context
internal,,L27H6,3,,,32,NMF,,,1,0.0038838756661323972,0.0038838756661323972,0.0038838756661323972,0.0038838756661323972,same_context
internal,0.010369873046875,L14H0,0,13.299935679891718,7.945444295741758,32,aderf_orf,3.077339235921797,0.9941196540237701,10,176.5336796740733,19.62629403948066,1.007795029027237,0.9997706961129038,same_context
internal,0.016237163543701173,L14H6,1,16.754700302344926,6.933108258805078,32,aderf_orf,1.672548197245781,1.2554048795489157,10,10.100365686610644,1.9440688254616252,1.0015892743098413,1.0004424703188555,same_context
internal,0.04369640350341797,L27H0,2,11.713362329050057,4.528526048374504,32,aderf_orf,0.8201077705477277,1.51374997531667,10,3.8620703407353356,1.4010455652019496,1.008266969371905,0.9999930013194727,same_context
internal,0.009448719024658204,L27H6,3,14.809472498599188,7.9530398532406466,32,aderf_orf,3.1307702537106556,1.6030222531276288,10,1.8834785707289519,1.1194255726376268,1.0011823064929546,0.9999996370466296,same_context
internal,0.013798236846923828,L14H0,0,12.784724888218127,6.820692944646225,32,balanced_orf,2.916282315055274,0.9756438566776258,10,12.993040737526442,2.43682024984176,1.0124690327946113,1.0000267531192708,same_context
internal,0.015934085845947264,L14H6,1,15.744537365753567,6.344727816832186,32,balanced_orf,1.4622289620165627,1.234627072652447,10,1.4358116051877647,1.0515006438673655,1.0045487166095628,0.9993482926832852,same_context
internal,0.10100460052490234,L27H0,2,5.297443219295717,2.42791741996938,32,balanced_orf,0.4618896371020774,1.1978961731688156,10,11.451706535946753,2.650516728499011,1.2408791648588093,0.9979576325749889,same_context
internal,0.10465278625488281,L27H6,3,4.8128482358319165,2.4511623922164234,32,balanced_orf,0.8442444863241549,1.171725919308748,10,6.880458565078948,2.7459676081535784,1.8304958801180642,1.0131832369086953,same_context
internal,0.016096878051757812,L14H0,0,12.609247563993065,7.179843865661195,32,balanced_sderf_orf,3.975375198012628,1.2017148195492886,10,61.095777932270146,7.610843615083516,1.059973310261983,1.0006688428351298,same_context
internal,0.02306060791015625,L14H6,1,14.833092671841026,6.299609110835279,32,balanced_sderf_orf,1.8790642950453589,1.367398192935634,10,83.30838712111768,9.312864302138971,1.013154901310887,1.0000861098135925,same_context
internal,0.11977148056030273,L27H0,2,4.819888240941635,2.288143454649725,32,balanced_sderf_orf,0.6803955730646203,1.2615604063172141,10,11.721566799975779,4.548482021287834,3.2796883530333587,1.0795725455193381,same_context
internal,0.09813528060913086,L27H6,3,4.822799441003087,2.611091634779684,32,balanced_sderf_orf,1.230577229891931,1.2457298376227122,10,46.66810316853703,12.385078229354068,8.685288451047025,1.133025569130229,same_context
internal,0.016838264465332032,L14H0,0,12.930508803859865,6.976797917003713,32,balanced_sderf_sobol,4.557644474496136,1.381220419387919,10,98.66754405569125,11.522795389274147,1.022907962874683,1.000108643497105,same_context
internal,0.02466888427734375,L14H6,1,14.103559171810508,6.0150080519637,32,balanced_sderf_sobol,2.4032191241255885,1.558245140391911,10,15.141718300223307,2.7776086360639747,1.0169209661011398,1.0003491367176909,same_context
internal,0.10651884078979493,L27H0,2,4.85661804894644,2.3047982293587603,32,balanced_sderf_sobol,0.6029728346879306,1.2409606850754675,10,734.0227165443084,88.28046164356932,8.100102740560688,1.876953568918063,same_context
internal,0.10783052444458008,L27H6,3,5.6345010466425105,2.353427966090886,32,balanced_sderf_sobol,1.20497021973449,1.2414744874128576,10,48124.36564359813,4824.11694506468,2.033754067296737,1.1814352440163145,same_context
internal,0.093414306640625,L14H0,0,11.488483428604187,3.6454342518297276,32,balanced_sderf_sobol_mass,4.557644474496136,1.381220419387919,10,80327.2428131031,8394.127244753725,206.2111341725344,4.591256139984812,same_context
internal,0.07010202407836914,L14H6,1,12.791326813247496,4.20287296674213,32,balanced_sderf_sobol_mass,2.4032191241255885,1.558245140391911,10,2467.80065956933,298.644460916022,1.3796871202980685,1.0314808230642514,same_context
internal,0.12824687957763672,L27H0,2,5.040544698897075,2.190442595750599,32,balanced_sderf_sobol_mass,0.6029728346879307,1.2409606850754675,10,2266.5298310202184,265.9814814812474,17.736727319436387,1.1340326861000158,same_context
internal,0.1100851058959961,L27H6,3,5.33375029988112,2.369943838203507,32,balanced_sderf_sobol_mass,1.20497021973449,1.2414744874128576,10,20091.29823603956,2055.698581024382,2.493970523585551,1.0477490109604857,same_context
internal,8.106231689453125e-05,L14H0,0,27.944970593841436,20.785926815892935,32,favor_orf,2.16859671919648,0.6806737181834137,10,0.9999998473447419,0.9999917510065547,0.9999933573584814,0.9999712573177332,same_context
internal,0.001065540313720703,L14H6,1,37.61982248636006,17.92394957364687,32,favor_orf,1.5141929562270813,1.0785854970808635,10,5.2631147924835116,1.4265803166369921,0.9999999379103656,0.9999989332851952,same_context
internal,0.0007708549499511718,L27H0,2,19.830304500044477,13.160121078694806,32,favor_orf,1.2668537233878747,1.5884612904692155,10,1.000469638242639,1.0000665176221832,0.999999940301509,0.9999984102554531,same_context
internal,0.0025656700134277345,L27H6,3,19.298149134990787,13.155626539285162,32,favor_orf,4.688332148623649,1.6709041491751004,10,9.221063147193371,1.8221069550359636,0.9999999017941886,0.9999931052140895,same_context
internal,0.05666542053222656,L14H0,0,11.738888300848506,4.615627187300274,32,learned_shared,1.25215188239004,0.43729787612767423,3,14606.864058262465,7645.2681804474405,7608.7338958068,720.206587273058,same_context
internal,0.0643167495727539,L14H6,1,12.500613489221442,4.2317494460872505,32,learned_shared,1.2467707222850226,0.9654442260603485,3,39.64141020241408,14.236465460665036,2.0061884399519316,1.0617977396290912,same_context
internal,0.14633496602376303,L27H0,2,3.458763685481953,1.9295927831987651,32,learned_shared,0.4460956895246988,1.139416677671584,3,13.441515223443215,8.190657787795304,9.88009647979953,1.2503616601431693,same_context
internal,0.13266499837239584,L27H6,3,3.857727110392713,2.111225597605731,32,learned_shared,1.369367621950718,1.1865040248493115,3,64.25335832596397,27.46982326170641,16.68977159017525,1.4663398689799998,same_context
internal,0.0620123545328776,L14H0,0,11.700846788832303,4.4557750333099655,32,learned_untied,1.2513726955128976,0.4416627453096424,3,15876.57598614081,6396.72945666292,1729.2845706790831,1584.3278131688687,same_context
internal,0.06838575998942058,L14H6,1,12.34015748982548,4.1145729866658085,32,learned_untied,1.2603294105338512,0.9727608748550147,3,15.347762109455685,6.0942312317219764,1.8764294307084193,1.058502155001825,same_context
internal,0.14006614685058594,L27H0,2,3.461414194233513,1.8975109486144,32,learned_untied,0.47646395704084893,1.1391924624590264,3,20.345433952822802,10.954405367731999,11.229967025082297,1.287815125290896,same_context
internal,0.13084634145100912,L27H6,3,3.7759664143912346,2.025968524955098,32,learned_untied,1.5340012176982885,1.184378423503884,3,45.00998373494091,19.222084097399144,10.618655804090846,2.037612753165674,same_context
internal,0.002694988250732422,L14H0,0,18.97064540939016,15.254593547638233,32,sderf_orf,3.9517706085377027,1.046996989876884,10,8.72543178889953,2.3229646926369076,1.049869266463591,0.9999467971864591,same_context
internal,0.0016942977905273437,L14H6,1,30.87515036838723,16.677171995335023,32,sderf_orf,2.356732540591831,1.4372433649661547,10,29.84103197990161,3.8874354778078235,1.000340140004005,1.0000012194134316,same_context
internal,0.03697977066040039,L27H0,2,9.023813514737013,5.422721250033364,32,sderf_orf,0.7277833353658806,1.4970882438739133,10,69.02753072414626,14.818448254641073,2.0694140649665886,1.0257999362882113,same_context
internal,0.027124309539794923,L27H6,3,9.122642215749126,6.257322721465395,32,sderf_orf,2.635427179235695,1.6013627071553056,10,149.31028707875805,19.05060029300846,2.4106658294439374,1.2694879918847783,same_context
internal,,L14H0,0,,,64,SVD,,,1,0.012730747801002437,0.012730747801002437,0.012730747801002437,0.012730747801002437,same_context
internal,,L14H6,1,,,64,SVD,,,1,0.0011259238976928192,0.0011259238976928192,0.0011259238976928192,0.0011259238976928192,same_context
internal,,L27H0,2,,,64,SVD,,,1,0.0003267284245664322,0.0003267284245664322,0.0003267284245664322,0.0003267284245664322,same_context
internal,,L27H6,3,,,64,SVD,,,1,0.0005910830040151419,0.0005910830040151419,0.0005910830040151419,0.0005910830040151419,same_context
internal,,L14H0,0,,,64,NMF,,,1,0.012774626453488811,0.012774626453488811,0.012774626453488811,0.012774626453488811,same_context
internal,,L14H6,1,,,64,NMF,,,1,0.0013663501564173488,0.0013663501564173488,0.0013663501564173488,0.0013663501564173488,same_context
internal,,L27H0,2,,,64,NMF,,,1,0.00047599987812130853,0.00047599987812130853,0.00047599987812130853,0.00047599987812130853,same_context
internal,,L27H6,3,,,64,NMF,,,1,0.0008125138135726495,0.0008125138135726495,0.0008125138135726495,0.0008125138135726495,same_context
internal,0.012831592559814453,L14H0,0,12.056024033316206,6.916966898535956,64,aderf_orf,2.6952554857754683,0.8889002284224352,10,928.8477335218216,102.47941000609487,1.0437576199165737,0.9988813905510903,same_context
internal,0.02066030502319336,L14H6,1,14.354491128215816,5.879522677772973,64,aderf_orf,1.575197001444953,1.2209439218946643,10,3.2799188776175985,1.2691221473253127,1.0186132183264924,1.0001593324325753,same_context
internal,0.05292291641235351,L27H0,2,10.510910432929371,3.7368416472299506,64,aderf_orf,0.8035015472111635,1.4708721094989237,10,1.7817558978277999,1.2375343503631329,1.0847994135071553,1.0048280202531061,same_context
internal,0.015172481536865234,L27H6,3,12.734011787225985,6.429349208863644,64,aderf_orf,2.6884645119302886,1.5666103786668848,10,4.824738813637961,1.5232715556985528,1.011901642862369,0.999999210317525,same_context
internal,0.018069076538085937,L14H0,0,11.690129160765478,5.8778231887976204,64,balanced_orf,2.676928746596591,0.9650519238208008,10,3.996774121760774,1.3569973638090043,1.003225320105738,0.9978178375959188,same_context
internal,0.023952484130859375,L14H6,1,13.767934954928956,5.242901845611035,64,balanced_orf,1.384290395189065,1.1658330538819475,10,1.1093253037712982,1.0156344606148835,1.0026168348566848,0.9996098402841209,same_context
internal,0.13189735412597656,L27H0,2,4.437132620684755,1.9336880631792641,64,balanced_orf,0.4644687282165939,1.1483144734567854,10,26.592498679769506,4.254055583867718,1.442601683787473,1.0628234186094156,same_context
internal,0.13245315551757814,L27H6,3,4.1776338116422815,1.958015860818864,64,balanced_orf,0.8383991596217004,1.1091490959304122,10,44.60868789569731,6.305031097336008,1.4674739269218224,1.1681620399424721,same_context
internal,0.021738815307617187,L14H0,0,11.067796675677432,5.966258757387992,64,balanced_sderf_orf,3.8365693517951507,1.2169842013230183,10,15.965030629880241,2.7460572008849202,1.0403036168339823,1.0079799936503453,same_context
internal,0.030602073669433592,L14H6,1,12.534704699462944,5.1925386856689455,64,balanced_sderf_orf,1.8202630932091028,1.3296918345248916,10,21.529521271993264,3.235742478795114,1.0442778567806363,1.0007301556131798,same_context
internal,0.14866533279418945,L27H0,2,3.9219078663379916,1.7872325555913686,64,balanced_sderf_orf,0.620179034661688,1.1813931390494559,10,26.928039372446662,7.331879212357907,3.64901202363077,1.4401999265675247,same_context
internal,0.13958568572998048,L27H6,3,3.8872699726294306,1.8897056321271102,64,balanced_sderf_orf,1.113720163154841,1.1591493710925713,10,130.52556242440735,27.0060589009809,6.0069440608322,1.6114022569307405,same_context
internal,0.02157115936279297,L14H0,0,11.083591220308696,5.876049930287068,64,balanced_sderf_sobol,3.8418732311070807,1.219648812576793,10,84.76787282166126,12.279360199127359,1.4561148033275648,1.009384878081836,same_context
internal,0.0319270133972168,L14H6,1,12.84261351153015,5.005345365577527,64,balanced_sderf_sobol,2.1247369810949572,1.4462284883024046,10,30.073622477871584,4.395917429274332,1.0796649113426937,1.0016318920522795,same_context
internal,0.13844614028930663,L27H0,2,3.903569159342928,1.7673144211541298,64,balanced_sderf_sobol,0.5713721773274723,1.1613729644965805,10,183.8440022331845,23.078364131912316,3.4904665728687703,1.429272426933037,same_context
internal,0.1373663902282715,L27H6,3,4.17593578211182,1.8265929039744244,64,balanced_sderf_sobol,1.1112735583382398,1.1569653330078495,10,12027.448647549558,1207.0860442630192,1.8228854303550472,1.079494845174276,same_context
internal,0.1127476692199707,L14H0,0,10.614031534354336,2.9877831943437236,64,balanced_sderf_sobol_mass,3.8418732311070807,1.219648812576793,10,36142.46969426048,6505.353457882051,1049.2008767518946,3.2494338389780952,same_context
internal,0.07956151962280274,L14H6,1,11.636895452527018,3.723855155789161,64,balanced_sderf_sobol_mass,2.1247369810949572,1.4462284883024046,10,474.89061343232487,55.58957389100866,2.059477763779354,1.0808210728850558,same_context
internal,0.16383037567138672,L27H0,2,3.8803970617556436,1.6631878838749294,64,balanced_sderf_sobol_mass,0.5713721773274723,1.1613729644965805,10,186.7849889583206,29.51542937267679,4.645590665178622,1.1204073757138164,same_context
internal,0.1555354118347168,L27H6,3,4.007998100815938,1.7208756275343664,64,balanced_sderf_sobol_mass,1.1112735583382398,1.1569653330078495,10,7036.468722065377,713.7993036738942,2.812434670435212,1.05693791201227,same_context
internal,0.06892108917236328,L14H0,0,22.504064081601204,4.002269595657555,64,beta15_shared,1.1338043359460197,0.3921864998217912,3,743434.5184140773,256855.74413331435,26879.969855143954,252.74413072180167,same_context
internal,0.039535840352376304,L14H6,1,13.19071117833228,4.643652741924467,64,beta15_shared,1.279170930722449,0.9074365565907788,3,2082.5894295552894,706.7199020789858,31.19611826147562,6.374158420192476,same_context
internal,0.0998226801554362,L27H0,2,3.7069583029271738,2.0801459532464115,64,beta15_shared,0.36077006392483874,1.0782926895335707,3,1.1724440807949352,1.0192900793140798,0.9937050328675037,0.8917211242798002,same_context
internal,0.08110427856445312,L27H6,3,3.9060608681899094,2.3334330530661305,64,beta15_shared,0.9307658566886038,1.0999833809962298,3,1.4123889925706108,1.2100190521844707,1.1662356207585312,1.0514325432242697,same_context
internal,0.07444222768147786,L14H0,0,19.041684265016595,3.8755661129076344,64,beta15_untied,1.1402301905261567,0.39478899057232963,3,326141.95938929287,116306.72237578755,21750.11548761373,1028.0922504560335,same_context
internal,0.04380989074707031,L14H6,1,12.42851671591346,4.486346761217274,64,beta15_untied,1.289638628463422,0.9098055676319822,3,527.2829020388932,186.88373917383305,23.960882632906625,9.407432849699326,same_context
internal,0.1032876968383789,L27H0,2,3.6882931945500785,2.016922638821924,64,beta15_untied,0.3675319671174873,1.077688315002533,3,1.1455499408831133,1.0176755804241306,0.9947834042063545,0.9126933961829244,same_context
internal,0.08380730946858723,L27H6,3,3.8930756670312676,2.2627714496637896,64,beta15_untied,0.9635923252738801,1.0983521797934435,3,1.3820384863392925,1.226893334572485,1.2601197356011975,1.0385217817769656,same_context
internal,0.00020008087158203126,L14H0,0,26.33005174165792,19.22608745614758,64,favor_orf,2.1668871790919626,0.6800162491059366,10,1.0000297029830194,0.9999951789494694,0.9999974099947753,0.9999665189518883,same_context
internal,0.0017180442810058594,L14H6,1,35.251031801300414,16.32941446540019,64,favor_orf,1.463504943469532,1.0402911505681138,10,2.065007785233045,1.1107749005041008,1.0000097300902229,0.9999977113854724,same_context
internal,0.001119518280029297,L27H0,2,17.584401743978304,11.472413632368536,64,favor_orf,1.0464956621271937,1.5338970804819771,10,1.000110983842765,1.0000145311878677,0.9999998426244652,0.999995420850038,same_context
internal,0.002157306671142578,L27H6,3,17.8384956882524,11.952806957983052,64,favor_orf,4.129043537157462,1.6407670188098589,10,3.0519234700790823,1.2051996016743645,0.9999997532215126,0.9999930572062962,same_context
internal,0.08466053009033203,L14H0,0,9.48892667861574,3.544296780527434,64,learned_shared,1.2289389852760837,0.45184126958279736,3,6368.964906563656,3295.6349748400794,3259.04465100055,258.89536695603164,same_context
